,id,mainteam,visitteam,matchtime,m_score,v_score,mt,vt,mt_grad,vt_grad,score
331,332.0,法国,葡萄牙,2014-10-12,2.0,1.0,7,4,1166,1306,2
332,333.0,法国,西班牙,2014-9-5,1.0,0.0,7,8,1166,1162,2
333,334.0,法国,德国,2014-7-4,0.0,1.0,7,1,1166,1544,0
334,335.0,法国,尼日利,2014-6-30,2.0,0.0,7,0,1166,300,2
335,336.0,法国,洪都拉,2014-6-16,3.0,0.0,7,0,1166,300,2
336,337.0,法国,牙买加,2014-6-9,8.0,0.0,7,52,1166,587,2
337,338.0,法国,巴拉圭,2014-6-2,1.0,1.0,7,32,1166,737,1
338,339.0,法国,挪威,2014-5-28,4.0,0.0,7,48,1166,608,2
339,340.0,法国,荷兰,2014-3-6,2.0,0.0,7,19,1166,969,2
340,341.0,法国,乌克兰,2013-11-20,3.0,0.0,7,30,1166,777,2
341,342.0,法国,芬兰,2013-10-16,3.0,0.0,7,62,1166,507,2
342,343.0,法国,澳大利,2013-10-12,6.0,0.0,7,0,1166,300,2
343,344.0,法国,西班牙,2013-3-27,0.0,1.0,7,8,1166,1162,0
344,345.0,法国,格鲁吉,2013-3-23,3.0,1.0,7,0,1166,300,2
345,346.0,法国,德国,2013-2-7,1.0,2.0,7,1,1166,1544,0
346,347.0,法国,日本,2012-10-13,0.0,1.0,7,60,1166,528,0
347,348.0,法国,白俄,2012-9-12,3.0,1.0,7,0,1166,300,2
348,349.0,法国,乌拉圭,2012-8-16,0.0,0.0,7,17,1166,976,1
349,350.0,波兰,立陶宛,2018-6-12,4.0,0.0,10,0,1128,300,2
350,351.0,波兰,智利,2018-6-9,2.0,2.0,10,9,1128,1146,1
351,352.0,波兰,韩国,2018-3-28,3.0,2.0,10,61,1128,520,2
352,353.0,波兰,尼日利,2018-3-24,0.0,1.0,10,0,1128,300,0
353,354.0,波兰,墨西哥,2017-11-14,0.0,1.0,10,15,1128,1008,0
354,355.0,波兰,乌拉圭,2017-11-11,0.0,0.0,10,17,1128,976,1
355,356.0,波兰,黑山,2017-10-8,4.0,2.0,10,43,1128,671,2
356,357.0,波兰,哈萨克,2017-9-5,3.0,0.0,10,0,1128,300,2
357,358.0,波兰,罗马尼,2017-6-11,3.0,1.0,10,0,1128,300,2
358,359.0,波兰,斯洛文,2016-11-15,1.0,1.0,10,0,1128,300,1
359,360.0,波兰,亚美尼,2016-10-12,2.0,1.0,10,0,1128,300,2
360,361.0,波兰,丹麦,2016-10-9,3.0,2.0,10,12,1128,1054,2
361,362.0,波兰,葡萄牙,2016-7-1,1.0,1.0,10,4,1128,1306,1
362,363.0,波兰,北爱,2016-6-12,1.0,0.0,10,0,1128,300,2
363,364.0,波兰,立陶宛,2016-6-6,0.0,0.0,10,0,1128,300,1
364,365.0,波兰,荷兰,2016-6-2,1.0,2.0,10,19,1128,969,0
365,366.0,波兰,芬兰,2016-3-27,5.0,0.0,10,62,1128,507,2
366,367.0,波兰,塞尔维,2016-3-24,1.0,0.0,10,0,1128,300,2
367,368.0,波兰,捷克,2015-11-18,3.0,1.0,10,0,1128,300,2
368,369.0,波兰,冰岛,2015-11-14,4.0,2.0,10,22,1128,930,2
369,370.0,波兰,爱尔兰,2015-10-12,2.0,1.0,10,0,1128,300,2
370,371.0,波兰,直布罗,2015-9-8,8.0,1.0,10,0,1128,300,2
371,372.0,波兰,希腊,2015-6-17,0.0,0.0,10,44,1128,657,1
372,373.0,波兰,格鲁吉,2015-6-13,4.0,0.0,10,0,1128,300,2
373,374.0,波兰,瑞士,2014-11-19,2.0,2.0,10,6,1128,1179,1
374,375.0,波兰,苏格兰,2014-10-15,2.0,2.0,10,34,1128,735,1
375,376.0,波兰,德国,2014-10-12,2.0,0.0,10,1,1128,1544,2
376,377.0,波兰,立陶宛,2014-6-7,2.0,1.0,10,0,1128,300,2
377,378.0,波兰,苏格兰,2014-3-6,0.0,1.0,10,34,1128,735,0
378,380.0,波兰,爱尔兰,2013-11-20,0.0,0.0,10,0,1128,300,1
379,381.0,波兰,斯洛伐,2013-11-16,0.0,2.0,10,0,1128,300,0
380,382.0,波兰,黑山,2013-9-7,1.0,1.0,10,43,1128,671,1
381,383.0,波兰,丹麦,2013-8-15,3.0,2.0,10,12,1128,1054,2
382,385.0,波兰,圣马力,2013-3-27,5.0,0.0,10,0,1128,300,2
383,386.0,波兰,乌克兰,2013-3-23,1.0,3.0,10,30,1128,777,0
384,387.0,波兰,乌拉圭,2012-11-15,1.0,3.0,10,17,1128,976,0
385,388.0,波兰,英格兰,2012-10-17,1.0,1.0,10,13,1128,1040,1
386,389.0,波兰,南非,2012-10-13,1.0,0.0,10,72,1128,432,2
387,390.0,波兰,摩尔多,2012-9-12,2.0,0.0,10,0,1128,300,2
388,391.0,波兰,俄罗斯,2012-6-13,1.0,1.0,10,66,1128,493,1
389,392.0,波兰,希腊,2012-6-8,1.0,1.0,10,44,1128,657,1
390,394.0,波兰,斯洛伐,2012-5-26,1.0,0.0,10,0,1128,300,2
391,395.0,波兰,拉脱维,2012-5-23,1.0,0.0,10,0,1128,300,2
392,396.0,波兰,葡萄牙,2012-3-1,0.0,0.0,10,4,1128,1306,1
393,397.0,波兰,匈牙利,2011-11-16,2.0,1.0,10,49,1128,604,2
394,398.0,波兰,意大利,2011-11-12,0.0,2.0,10,20,1128,947,0
395,399.0,波兰,白俄,2011-10-12,2.0,0.0,10,0,1128,300,2
396,400.0,智利,厄瓜多,2017-10-6,2.0,1.0,9,0,1146,300,2
397,401.0,智利,巴拉圭,2017-9-1,0.0,3.0,9,32,1146,737,0
398,402.0,智利,德国,2017-7-3,0.0,1.0,9,1,1146,1544,0
399,403.0,智利,澳大利,2017-6-25,1.0,1.0,9,0,1146,300,1
400,404.0,智利,布基纳,2017-6-3,3.0,0.0,9,0,1146,300,2
401,405.0,智利,委内瑞,2017-3-29,3.0,1.0,9,0,1146,300,2
402,406.0,智利,克罗地,2017-1-11,1.0,1.0,9,0,1146,300,1
403,407.0,智利,乌拉圭,2016-11-16,3.0,1.0,9,17,1146,976,2
404,408.0,智利,秘鲁,2016-10-12,2.0,1.0,9,11,1146,1106,2
405,409.0,智利,玻利维,2016-9-7,3.0,0.0,9,0,1146,300,2
406,410.0,智利,巴拿马,2016-6-15,4.0,2.0,9,55,1146,574,2
407,411.0,智利,玻利维,2016-6-11,2.0,1.0,9,0,1146,300,2
408,412.0,智利,牙买加,2016-5-28,1.0,2.0,9,52,1146,587,0
409,413.0,智利,阿根廷,2016-3-25,1.0,2.0,9,5,1146,1254,0
410,414.0,智利,哥伦比,2015-11-13,1.0,1.0,9,0,1146,300,1
411,415.0,智利,巴西,2015-10-9,2.0,0.0,9,2,1146,1384,2
412,416.0,智利,巴拉圭,2015-9-6,3.0,2.0,9,32,1146,737,2
413,417.0,智利,阿根廷,2015-7-5,0.0,0.0,9,5,1146,1254,1
414,418.0,智利,秘鲁,2015-6-30,2.0,1.0,9,11,1146,1106,2
415,419.0,智利,乌拉圭,2015-6-25,1.0,0.0,9,17,1146,976,2
416,420.0,智利,玻利维,2015-6-20,5.0,0.0,9,0,1146,300,2
417,421.0,智利,墨西哥,2015-6-16,3.0,3.0,9,15,1146,1008,1
418,422.0,智利,厄瓜多,2015-6-12,2.0,0.0,9,0,1146,300,2
419,423.0,智利,萨尔瓦,2015-6-6,1.0,0.0,9,0,1146,300,2
420,424.0,智利,美国,2015-1-29,3.0,2.0,9,24,1146,880,2
421,425.0,智利,乌拉圭,2014-11-19,1.0,2.0,9,17,1146,976,0
422,426.0,智利,委内瑞,2014-11-15,5.0,0.0,9,0,1146,300,2
423,427.0,智利,玻利维,2014-10-15,2.0,2.0,9,0,1146,300,1
424,428.0,智利,秘鲁,2014-10-11,3.0,0.0,9,11,1146,1106,2
425,429.0,智利,海地,2014-9-10,1.0,0.0,9,108,1146,302,2
426,430.0,智利,澳大利,2014-6-14,3.0,1.0,9,0,1146,300,2
427,431.0,智利,北爱,2014-6-5,2.0,0.0,9,0,1146,300,2
428,432.0,智利,埃及,2014-5-31,3.0,2.0,9,46,1146,636,2
429,434.0,智利,厄瓜多,2013-10-16,2.0,1.0,9,0,1146,300,2
430,435.0,智利,委内瑞,2013-9-7,3.0,0.0,9,0,1146,300,2
431,437.0,智利,玻利维,2013-6-12,3.0,1.0,9,0,1146,300,2
432,438.0,智利,乌拉圭,2013-3-27,2.0,0.0,9,17,1146,976,2
433,440.0,智利,塞尔维,2012-11-15,1.0,3.0,9,0,1146,300,0
434,441.0,智利,阿根廷,2012-10-17,1.0,2.0,9,5,1146,1254,0
435,442.0,智利,哥伦比,2012-9-12,1.0,3.0,9,0,1146,300,0
436,443.0,智利,加纳,2012-3-1,1.0,1.0,9,50,1146,603,1
437,444.0,智利,巴拉圭,2011-11-16,2.0,0.0,9,32,1146,737,2
438,445.0,智利,秘鲁,2011-10-12,4.0,2.0,9,11,1146,1106,2
439,446.0,智利,委内瑞,2011-7-18,1.0,2.0,9,0,1146,300,0
440,447.0,智利,秘鲁,2011-7-13,1.0,0.0,9,11,1146,1106,2
441,448.0,智利,墨西哥,2011-7-5,2.0,1.0,9,15,1146,1008,2
442,449.0,智利,爱沙尼,2011-6-20,4.0,0.0,9,0,1146,300,2
443,450.0,西班牙,突尼斯,2018-6-10,1.0,0.0,8,14,1162,1012,2
444,451.0,西班牙,瑞士,2018-6-4,1.0,1.0,8,6,1162,1179,1
445,452.0,西班牙,阿根廷,2018-3-28,6.0,1.0,8,5,1162,1254,2
446,453.0,西班牙,哥斯达,2017-11-12,5.0,0.0,8,0,1162,300,2
447,454.0,西班牙,阿尔巴,2017-10-7,3.0,0.0,8,0,1162,300,2
448,455.0,西班牙,意大利,2017-9-3,3.0,0.0,8,20,1162,947,2
449,456.0,西班牙,哥伦比,2017-6-8,2.0,2.0,8,0,1162,300,1
450,457.0,西班牙,以色列,2017-3-25,4.0,1.0,8,98,1162,347,2
451,458.0,西班牙,马其顿,2016-11-13,4.0,0.0,8,77,1162,422,2
452,459.0,西班牙,列支敦,2016-9-6,8.0,0.0,8,0,1162,300,2
453,460.0,西班牙,土耳其,2016-6-18,3.0,0.0,8,37,1162,714,2
454,461.0,西班牙,捷克,2016-6-13,1.0,0.0,8,0,1162,300,2
455,462.0,西班牙,格鲁吉,2016-6-8,0.0,1.0,8,0,1162,300,0
456,463.0,西班牙,韩国,2016-6-1,6.0,1.0,8,61,1162,520,2
457,464.0,西班牙,波黑,2016-5-29,3.0,1.0,8,41,1162,688,2
458,465.0,西班牙,英格兰,2015-11-14,2.0,0.0,8,13,1162,1040,2
459,466.0,西班牙,卢森堡,2015-10-10,4.0,0.0,8,83,1162,401,2
460,467.0,西班牙,斯洛伐,2015-9-6,2.0,0.0,8,0,1162,300,2
461,468.0,西班牙,哥斯达,2015-6-12,2.0,1.0,8,0,1162,300,2
462,469.0,西班牙,乌克兰,2015-3-28,1.0,0.0,8,30,1162,777,2
463,470.0,西班牙,德国,2014-11-19,0.0,1.0,8,1,1162,1544,0
464,471.0,西班牙,白俄,2014-11-16,3.0,0.0,8,0,1162,300,2
465,472.0,西班牙,马其顿,2014-9-9,5.0,1.0,8,77,1162,422,2
466,473.0,西班牙,智利,2014-6-19,0.0,2.0,8,9,1162,1146,0
467,474.0,西班牙,荷兰,2014-6-14,1.0,5.0,8,19,1162,969,0
468,475.0,西班牙,玻利维,2014-5-31,2.0,0.0,8,0,1162,300,2
469,476.0,西班牙,意大利,2014-3-6,1.0,0.0,8,20,1162,947,2
470,477.0,西班牙,格鲁吉,2013-10-16,2.0,0.0,8,0,1162,300,2
471,478.0,西班牙,白俄,2013-10-12,2.0,1.0,8,0,1162,300,2
472,479.0,西班牙,智利,2013-9-11,2.0,2.0,8,9,1162,1146,1
473,480.0,西班牙,意大利,2013-6-28,0.0,0.0,8,20,1162,947,1
474,482.0,西班牙,乌拉圭,2013-6-17,2.0,1.0,8,17,1162,976,2
475,483.0,西班牙,爱尔兰,2013-6-12,2.0,0.0,8,0,1162,300,2
476,484.0,西班牙,芬兰,2013-3-23,1.0,1.0,8,62,1162,507,1
477,485.0,西班牙,乌拉圭,2013-2-7,3.0,1.0,8,17,1162,976,2
478,486.0,西班牙,法国,2012-10-17,1.0,1.0,8,7,1162,1166,1
479,487.0,西班牙,沙特,2012-9-8,5.0,0.0,8,0,1162,300,2
480,488.0,西班牙,意大利,2012-7-2,4.0,0.0,8,20,1162,947,2
481,489.0,西班牙,法国,2012-6-24,2.0,0.0,8,7,1162,1166,2
482,490.0,西班牙,爱尔兰,2012-6-15,4.0,0.0,8,0,1162,300,2
483,491.0,西班牙,意大利,2012-6-10,1.0,1.0,8,20,1162,947,1
484,492.0,西班牙,中国,2012-6-4,1.0,0.0,8,73,1162,431,2
485,493.0,西班牙,韩国,2012-5-31,4.0,1.0,8,61,1162,520,2
486,494.0,西班牙,塞尔维,2012-5-26,2.0,0.0,8,0,1162,300,2
487,495.0,西班牙,委内瑞,2012-3-1,5.0,0.0,8,0,1162,300,2
488,496.0,西班牙,苏格兰,2011-10-12,3.0,1.0,8,34,1162,735,2
489,497.0,西班牙,列支敦,2011-9-7,6.0,0.0,8,0,1162,300,2
490,498.0,西班牙,智利,2011-9-3,3.0,2.0,8,9,1162,1146,2
491,499.0,西班牙,捷克,2011-3-26,2.0,1.0,8,0,1162,300,2
492,500.0,秘鲁,苏格兰,2018-5-30,2.0,0.0,11,34,1106,735,2
493,501.0,秘鲁,克罗地,2018-3-24,2.0,0.0,11,0,1106,300,2
494,502.0,秘鲁,新西兰,2017-11-16,2.0,0.0,11,0,1106,300,2
495,503.0,秘鲁,哥伦比,2017-10-11,1.0,1.0,11,0,1106,300,1
496,504.0,秘鲁,玻利维,2017-9-1,2.0,1.0,11,0,1106,300,2
497,505.0,秘鲁,牙买加,2017-6-14,3.0,1.0,11,52,1106,587,2
498,506.0,秘鲁,巴拉圭,2017-6-9,1.0,0.0,11,32,1106,737,2
499,507.0,秘鲁,乌拉圭,2017-3-29,2.0,1.0,11,17,1106,976,2
500,508.0,秘鲁,巴西,2016-11-16,0.0,2.0,11,2,1106,1384,0
501,509.0,秘鲁,阿根廷,2016-10-7,2.0,2.0,11,5,1106,1254,1
502,510.0,秘鲁,厄瓜多,2016-9-7,2.0,1.0,11,0,1106,300,2
503,511.0,秘鲁,哥伦比,2016-6-18,0.0,0.0,11,0,1106,300,1
504,512.0,秘鲁,特立尼,2016-5-24,4.0,0.0,11,0,1106,300,2
505,513.0,秘鲁,委内瑞,2016-3-25,2.0,2.0,11,0,1106,300,1
506,514.0,秘鲁,巴拉圭,2015-11-14,1.0,0.0,11,32,1106,737,2
507,515.0,秘鲁,智利,2015-10-14,3.0,4.0,11,9,1106,1146,0
508,516.0,秘鲁,巴拉圭,2015-7-4,2.0,0.0,11,32,1106,737,2
509,517.0,秘鲁,委内瑞,2015-6-19,1.0,0.0,11,0,1106,300,2
510,518.0,秘鲁,墨西哥,2015-6-4,1.0,1.0,11,15,1106,1008,1
511,519.0,秘鲁,委内瑞,2015-4-1,0.0,1.0,11,0,1106,300,0
512,520.0,秘鲁,巴拉圭,2014-11-19,2.0,1.0,11,32,1106,737,2
513,521.0,秘鲁,玻利维,2013-10-16,1.0,1.0,11,0,1106,300,1
514,522.0,秘鲁,乌拉圭,2013-9-7,1.0,2.0,11,17,1106,976,0
515,523.0,秘鲁,厄瓜多,2013-6-8,1.0,0.0,11,0,1106,300,2
516,524.0,秘鲁,智利,2013-3-23,1.0,0.0,11,9,1106,1146,2
517,525.0,秘鲁,阿根廷,2012-9-12,1.0,1.0,11,5,1106,1254,1
518,526.0,秘鲁,委内瑞,2012-9-8,2.0,1.0,11,0,1106,300,2
519,528.0,秘鲁,哥伦比,2012-6-4,0.0,1.0,11,0,1106,300,0
520,530.0,秘鲁,巴拉圭,2011-10-8,2.0,0.0,11,32,1106,737,2
521,531.0,秘鲁,玻利维,2011-9-3,2.0,2.0,11,0,1106,300,1
522,532.0,秘鲁,委内瑞,2011-7-24,4.0,1.0,11,0,1106,300,2
523,533.0,秘鲁,乌拉圭,2011-7-20,0.0,2.0,11,17,1106,976,0
524,534.0,秘鲁,墨西哥,2011-7-9,1.0,0.0,11,15,1106,1008,2
525,536.0,秘鲁,捷克,2011-6-4,0.0,0.0,11,0,1106,300,1
526,537.0,秘鲁,哥斯达,2010-10-9,2.0,0.0,11,0,1106,300,2
527,539.0,秘鲁,玻利维,2009-10-15,1.0,0.0,11,0,1106,300,2
528,540.0,秘鲁,乌拉圭,2009-9-6,1.0,0.0,11,17,1106,976,2
529,541.0,秘鲁,厄瓜多,2009-6-8,1.0,2.0,11,0,1106,300,0
530,542.0,秘鲁,智利,2009-3-30,1.0,3.0,11,9,1106,1146,0
531,543.0,秘鲁,巴拉圭,2009-2-12,0.0,1.0,11,32,1106,737,0
532,545.0,秘鲁,阿根廷,2008-9-11,1.0,1.0,11,5,1106,1254,1
533,546.0,秘鲁,委内瑞,2008-9-7,1.0,0.0,11,0,1106,300,2
534,547.0,秘鲁,哥伦比,2008-6-15,1.0,1.0,11,0,1106,300,1
535,548.0,秘鲁,哥斯达,2008-3-27,3.0,1.0,11,0,1106,300,2
536,549.0,秘鲁,巴西,2007-11-19,1.0,1.0,11,2,1106,1384,1
537,550.0,丹麦,墨西哥,2018-6-10,2.0,0.0,12,15,1054,1008,2
538,551.0,丹麦,智利,2018-3-28,0.0,0.0,12,9,1054,1146,1
539,552.0,丹麦,巴拿马,2018-3-23,1.0,0.0,12,55,1054,574,2
540,554.0,丹麦,爱尔兰,2017-11-12,0.0,0.0,12,0,1054,300,1
541,555.0,丹麦,罗马尼,2017-10-8,1.0,1.0,12,0,1054,300,1
542,556.0,丹麦,波兰,2017-9-2,4.0,0.0,12,10,1054,1128,2
543,557.0,丹麦,德国,2017-6-7,1.0,1.0,12,1,1054,1544,1
544,558.0,丹麦,哈萨克,2016-11-12,4.0,1.0,12,0,1054,300,2
545,559.0,丹麦,黑山,2016-10-12,0.0,1.0,12,43,1054,671,0
546,560.0,丹麦,亚美尼,2016-9-4,1.0,0.0,12,0,1054,300,2
547,561.0,丹麦,列支敦,2016-9-1,5.0,0.0,12,0,1054,300,2
548,562.0,丹麦,保加利,2016-6-7,4.0,0.0,12,0,1054,300,2
549,563.0,丹麦,冰岛,2016-3-25,2.0,1.0,12,22,1054,930,2
550,564.0,丹麦,瑞典,2015-11-18,2.0,2.0,12,23,1054,889,1
551,565.0,丹麦,法国,2015-10-12,1.0,2.0,12,7,1054,1166,0
552,566.0,丹麦,阿尔巴,2015-9-5,0.0,0.0,12,0,1054,300,1
553,567.0,丹麦,塞尔维,2015-6-14,2.0,0.0,12,0,1054,300,2
554,568.0,丹麦,黑山,2015-6-9,2.0,1.0,12,43,1054,671,2
555,569.0,丹麦,美国,2015-3-26,3.0,2.0,12,24,1054,880,2
556,570.0,丹麦,葡萄牙,2014-10-15,0.0,1.0,12,4,1054,1306,0
557,571.0,丹麦,亚美尼,2014-9-7,2.0,1.0,12,0,1054,300,2
558,572.0,丹麦,土耳其,2014-9-4,1.0,2.0,12,37,1054,714,0
559,573.0,丹麦,瑞典,2014-5-29,1.0,0.0,12,23,1054,889,2
560,574.0,丹麦,挪威,2013-11-16,2.0,1.0,12,48,1054,608,2
561,575.0,丹麦,马耳他,2013-10-16,6.0,0.0,12,0,1054,300,2
562,576.0,丹麦,意大利,2013-10-12,2.0,2.0,12,20,1054,947,1
563,577.0,丹麦,亚美尼,2013-6-12,0.0,4.0,12,0,1054,300,0
564,578.0,丹麦,格鲁吉,2013-6-6,2.0,1.0,12,0,1054,300,2
565,579.0,丹麦,保加利,2013-3-27,1.0,1.0,12,0,1054,300,1
566,580.0,丹麦,捷克,2012-9-9,0.0,0.0,12,0,1054,300,1
567,581.0,丹麦,斯洛伐,2012-8-16,1.0,3.0,12,0,1054,300,0
568,582.0,丹麦,德国,2012-6-18,1.0,2.0,12,1,1054,1544,0
569,583.0,丹麦,葡萄牙,2012-6-13,2.0,3.0,12,4,1054,1306,0
570,584.0,丹麦,澳大利,2012-6-2,2.0,0.0,12,0,1054,300,2
571,585.0,丹麦,巴西,2012-5-26,1.0,3.0,12,2,1054,1384,0
572,586.0,丹麦,俄罗斯,2012-3-1,0.0,2.0,12,66,1054,493,0
573,587.0,丹麦,芬兰,2011-11-16,2.0,1.0,12,62,1054,507,2
574,588.0,丹麦,瑞典,2011-11-12,2.0,0.0,12,23,1054,889,2
575,589.0,丹麦,葡萄牙,2011-10-12,2.0,1.0,12,4,1054,1306,2
576,590.0,丹麦,挪威,2011-9-7,2.0,0.0,12,48,1054,608,2
577,591.0,丹麦,英格兰,2011-2-10,1.0,2.0,12,13,1054,1040,0
578,592.0,丹麦,捷克,2010-11-18,0.0,0.0,12,0,1054,300,1
579,593.0,丹麦,塞浦路,2010-10-13,2.0,0.0,12,0,1054,300,2
580,594.0,丹麦,冰岛,2010-9-8,1.0,0.0,12,22,1054,930,2
581,595.0,丹麦,德国,2010-8-12,2.0,2.0,12,1,1054,1544,1
582,596.0,丹麦,日本,2010-6-25,1.0,3.0,12,60,1054,528,0
583,597.0,丹麦,塞内加,2010-5-28,2.0,0.0,12,0,1054,300,2
584,598.0,丹麦,美国,2009-11-19,3.0,1.0,12,24,1054,880,2
585,599.0,丹麦,韩国,2009-11-15,0.0,0.0,12,61,1054,520,1
586,600.0,英格兰,哥斯达,2018-6-8,2.0,0.0,13,0,1040,300,2
587,601.0,英格兰,尼日利,2018-6-3,2.0,1.0,13,0,1040,300,2
588,602.0,英格兰,意大利,2018-3-28,1.0,1.0,13,20,1040,947,1
589,603.0,英格兰,巴西,2017-11-15,0.0,0.0,13,2,1040,1384,1
590,604.0,英格兰,德国,2017-11-11,0.0,0.0,13,1,1040,1544,1
591,605.0,英格兰,斯洛文,2017-10-6,1.0,0.0,13,0,1040,300,2
592,606.0,英格兰,斯洛伐,2017-9-5,2.0,1.0,13,0,1040,300,2
593,607.0,英格兰,立陶宛,2017-3-26,2.0,0.0,13,0,1040,300,2
594,608.0,英格兰,西班牙,2016-11-16,2.0,2.0,13,8,1040,1162,1
595,609.0,英格兰,苏格兰,2016-11-12,3.0,0.0,13,34,1040,735,2
596,610.0,英格兰,马耳他,2016-10-8,2.0,0.0,13,0,1040,300,2
597,611.0,英格兰,冰岛,2016-6-28,1.0,2.0,13,22,1040,930,0
598,612.0,英格兰,威尔士,2016-6-16,2.0,1.0,13,21,1040,931,2
599,613.0,英格兰,俄罗斯,2016-6-12,1.0,1.0,13,66,1040,493,1
600,614.0,英格兰,葡萄牙,2016-6-3,1.0,0.0,13,4,1040,1306,2
601,615.0,英格兰,澳大利,2016-5-28,2.0,1.0,13,0,1040,300,2
602,616.0,英格兰,土耳其,2016-5-23,2.0,1.0,13,37,1040,714,2
603,617.0,英格兰,荷兰,2016-3-30,1.0,2.0,13,19,1040,969,0
604,618.0,英格兰,法国,2015-11-18,2.0,0.0,13,7,1040,1166,2
605,619.0,英格兰,爱沙尼,2015-10-10,2.0,0.0,13,0,1040,300,2
606,620.0,英格兰,瑞士,2015-9-9,2.0,0.0,13,6,1040,1179,2
607,621.0,英格兰,立陶宛,2015-3-28,4.0,0.0,13,0,1040,300,2
608,622.0,英格兰,斯洛文,2014-11-16,3.0,1.0,13,0,1040,300,2
609,624.0,英格兰,挪威,2014-9-4,1.0,0.0,13,48,1040,608,2
610,625.0,英格兰,意大利,2014-6-15,1.0,2.0,13,20,1040,947,0
611,626.0,英格兰,洪都拉,2014-6-8,0.0,0.0,13,0,1040,300,1
612,627.0,英格兰,秘鲁,2014-5-31,3.0,0.0,13,11,1040,1106,2
613,628.0,英格兰,丹麦,2014-3-6,1.0,0.0,13,12,1040,1054,2
614,629.0,英格兰,德国,2013-11-20,0.0,1.0,13,1,1040,1544,0
615,630.0,英格兰,智利,2013-11-16,0.0,2.0,13,9,1040,1146,0
616,631.0,英格兰,波兰,2013-10-16,2.0,0.0,13,10,1040,1128,2
617,632.0,英格兰,黑山,2013-10-12,4.0,1.0,13,43,1040,671,2
618,633.0,英格兰,摩尔多,2013-9-7,4.0,0.0,13,0,1040,300,2
619,634.0,英格兰,苏格兰,2013-8-15,3.0,2.0,13,34,1040,735,2
620,635.0,英格兰,爱尔兰,2013-5-30,1.0,1.0,13,0,1040,300,1
621,636.0,英格兰,巴西,2013-2-7,2.0,1.0,13,2,1040,1384,2
622,638.0,英格兰,乌克兰,2012-9-12,1.0,1.0,13,30,1040,777,1
623,639.0,英格兰,意大利,2012-8-16,2.0,1.0,13,20,1040,947,2
624,640.0,英格兰,意大利,2012-6-25,0.0,0.0,13,20,1040,947,1
625,641.0,英格兰,乌克兰,2012-6-20,1.0,0.0,13,30,1040,777,2
626,642.0,英格兰,比利时,2012-6-3,1.0,0.0,13,3,1040,1346,2
627,643.0,英格兰,荷兰,2012-3-1,2.0,3.0,13,19,1040,969,0
628,644.0,英格兰,瑞典,2011-11-16,1.0,0.0,13,23,1040,889,2
629,645.0,英格兰,西班牙,2011-11-13,1.0,0.0,13,8,1040,1162,2
630,646.0,英格兰,威尔士,2011-9-7,1.0,0.0,13,21,1040,931,2
631,647.0,英格兰,瑞士,2011-6-4,2.0,2.0,13,6,1040,1179,1
632,648.0,英格兰,加纳,2011-3-30,1.0,1.0,13,50,1040,603,1
633,649.0,英格兰,法国,2010-11-18,1.0,2.0,13,7,1040,1166,0
634,650.0,乌拉圭,乌兹别,2018-6-8,3.0,0.0,17,0,976,300,2
635,651.0,乌拉圭,捷克,2018-3-23,2.0,0.0,17,0,976,300,2
636,652.0,乌拉圭,玻利维,2017-10-11,4.0,2.0,17,0,976,300,2
637,653.0,乌拉圭,阿根廷,2017-9-1,0.0,0.0,17,5,976,1254,1
638,654.0,乌拉圭,巴西,2017-3-24,1.0,4.0,17,2,976,1384,0
639,655.0,乌拉圭,厄瓜多,2016-11-11,2.0,1.0,17,0,976,300,2
640,656.0,乌拉圭,委内瑞,2016-10-7,3.0,0.0,17,0,976,300,2
641,657.0,乌拉圭,巴拉圭,2016-9-7,4.0,0.0,17,32,976,737,2
642,658.0,乌拉圭,牙买加,2016-6-14,3.0,0.0,17,52,976,587,2
643,659.0,乌拉圭,委内瑞,2016-6-10,0.0,1.0,17,0,976,300,0
644,660.0,乌拉圭,特立尼,2016-5-28,3.0,1.0,17,0,976,300,2
645,661.0,乌拉圭,秘鲁,2016-3-30,1.0,0.0,17,11,976,1106,2
646,662.0,乌拉圭,智利,2015-11-18,3.0,0.0,17,9,976,1146,2
647,663.0,乌拉圭,哥伦比,2015-10-14,3.0,0.0,17,0,976,300,2
648,664.0,乌拉圭,巴拉圭,2015-6-21,1.0,1.0,17,32,976,737,1
649,665.0,乌拉圭,牙买加,2015-6-14,1.0,0.0,17,52,976,587,2
650,666.0,乌拉圭,危地马,2015-6-7,5.0,1.0,17,0,976,300,2
651,667.0,乌拉圭,哥斯达,2014-11-14,3.0,3.0,17,0,976,300,1
652,668.0,乌拉圭,英格兰,2014-6-20,2.0,1.0,17,13,976,1040,2
653,669.0,乌拉圭,哥斯达,2014-6-15,1.0,3.0,17,0,976,300,0
654,670.0,乌拉圭,斯洛文,2014-6-5,2.0,0.0,17,0,976,300,2
655,671.0,乌拉圭,北爱,2014-5-31,1.0,0.0,17,0,976,300,2
656,672.0,乌拉圭,约旦,2013-11-21,0.0,0.0,17,118,976,272,1
657,673.0,乌拉圭,阿根廷,2013-10-16,3.0,2.0,17,5,976,1254,2
658,674.0,乌拉圭,哥伦比,2013-9-11,2.0,0.0,17,0,976,300,2
659,675.0,乌拉圭,意大利,2013-6-30,2.0,2.0,17,20,976,947,1
660,677.0,乌拉圭,法国,2013-6-6,1.0,0.0,17,7,976,1166,2
